Feature,Perturbation_%,Sample_Index,Original_Feature_Value,Perturbed_Feature_Value,Baseline_Prediction,Perturbed_Prediction,Actual_Value,Impact_on_Prediction_%,Baseline_Error_%,Perturbed_Error_%,Error_Change_%
Chloride_Ion_Content_kgm3,5.0,31,0.6615000000000001,0.6615000000000001,0.08854839416904203,0.09717571321361747,0.075001,9.743055337746245,18.062951386037565,29.565890072955654,11.502938686918089
Chloride_Ion_Content_kgm3,5.0,32,2.5725000000000002,2.5725000000000002,0.217276126113634,0.22210945294389356,0.243001,2.224508930968217,10.586324289351069,8.597309087660724,-1.9890152016903446
Chloride_Ion_Content_kgm3,5.0,33,6.09,6.09,0.2790020036464555,0.2934131458390465,0.313001,5.165246845629264,10.862264450766764,6.258080377044639,-4.604184073722125
Chloride_Ion_Content_kgm3,5.0,34,6.09,6.09,0.37232587549993273,0.3809289997403422,0.3460009999999999,2.310643660975167,7.608323530837439,10.094768437184385,2.4864449063469456
Chloride_Ion_Content_kgm3,10.0,0,0.1562,0.1562,0.5435466844844884,0.552135164759624,0.4820009999999999,1.5800814392384885,12.768787717139283,14.550626401112051,1.7818386839727687
Chloride_Ion_Content_kgm3,10.0,1,0.23650000000000002,0.23650000000000002,0.2431976931074724,0.24945247290614223,0.228001,2.5718910894050873,6.665187041930694,9.40849948295938,2.743312441028686
Chloride_Ion_Content_kgm3,10.0,2,3.047,3.047,0.34481258947472704,0.41275859656049446,0.225001,19.705199044290552,53.24935865828464,83.44744981599835,30.198091157713712
Chloride_Ion_Content_kgm3,10.0,3,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.124001,6.2422706957084735,9.822329262100965,4.193194947556619,-5.629134314544346
Chloride_Ion_Content_kgm3,10.0,4,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.043001,6.2422706957084735,160.04328618334966,176.27589203293022,16.23260584958055
Chloride_Ion_Content_kgm3,10.0,5,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.047001,6.2422706957084735,137.91241354801426,152.7635504203747,14.851136872360456
Chloride_Ion_Content_kgm3,10.0,6,2.6950000000000003,2.6950000000000003,0.15796835139928075,0.16775296617963276,0.129001,6.194034877037118,22.45513709140297,30.04005099156809,7.58491390016512
Chloride_Ion_Content_kgm3,10.0,7,0.341,0.341,0.08911383572510151,0.10135378658863174,0.064001,13.735185747461315,39.238192723709794,58.3628171257195,19.124624402009708
Chloride_Ion_Content_kgm3,10.0,8,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.230001,6.2422706957084735,51.382292471901344,48.347443561949596,-3.034848909951748
Chloride_Ion_Content_kgm3,10.0,9,6.38,6.38,0.380202359391613,0.3765056948047978,0.4750009999999999,-0.972288702450585,19.95756653320454,20.73581007096872,0.7782435377641796
Chloride_Ion_Content_kgm3,10.0,10,6.38,6.38,0.321926346274652,0.345590905019692,0.4300009999999999,7.350923283815522,25.133581951053124,19.63020899493442,-5.503372956118703
Chloride_Ion_Content_kgm3,10.0,11,6.38,6.38,0.31947808965114904,0.3386056812020904,0.3480009999999999,5.987137199871056,8.196215053649517,2.699796494236943,-5.496418559412574
Chloride_Ion_Content_kgm3,10.0,12,5.412,5.412,0.26356669606396976,0.2667108822088097,0.254001,1.1929375720811068,3.7660072456288702,5.003870933110381,1.2378636874815108
Chloride_Ion_Content_kgm3,10.0,13,5.4670000000000005,5.4670000000000005,0.3134904289744377,0.3142566772763653,0.3080009999999999,0.2444247833767517,1.782276347946199,2.0310574564255934,0.2487811084793945
Chloride_Ion_Content_kgm3,10.0,14,0.341,0.341,0.055136223558347255,0.059926509787760936,0.052001,8.688092727904037,6.029160128357641,15.241071878927206,9.211911750569566
Chloride_Ion_Content_kgm3,10.0,15,1.573,1.573,0.13555278738176288,0.1684738416623777,0.137001,24.28651960353858,1.0570817864374218,22.9727094418126,21.91562765537518
Chloride_Ion_Content_kgm3,10.0,16,6.38,6.38,0.380202359391613,0.3765056948047978,0.3600009999999999,-0.972288702450585,5.611473132467163,4.58462471070855,-1.0268484217586131
Chloride_Ion_Content_kgm3,10.0,17,6.38,6.38,0.321926346274652,0.345590905019692,0.3500009999999999,7.350923283815522,8.021306717794493,1.260023537163586,-6.761283180630907
Chloride_Ion_Content_kgm3,10.0,18,0.8580000000000001,0.8580000000000001,0.09083998274249505,0.09429413464845067,0.085001,3.802457686222965,6.869310646339525,10.932970963224758,4.063660316885233
Chloride_Ion_Content_kgm3,10.0,19,0.1562,0.1562,0.2710360597582249,0.27091559267253296,0.200001,-0.04444688496409961,35.51735229235099,35.45711905067122,-0.06023324167977506
Chloride_Ion_Content_kgm3,10.0,20,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.191001,6.2422706957084735,41.4551685636713,37.80064170706943,-3.654526856601869
Chloride_Ion_Content_kgm3,10.0,21,0.23870000000000002,0.23870000000000002,0.3052649179485576,0.31116057067794844,0.256001,1.9313233793816993,19.243642778175715,21.54662312957702,2.302980351401306
Chloride_Ion_Content_kgm3,10.0,22,13.475000000000001,13.475000000000001,0.11182121349170218,0.11880139633308032,0.139001,6.2422706957084735,19.553662569548298,14.531984422356453,-5.021678147191844
Chloride_Ion_Content_kgm3,10.0,23,2.6950000000000003,2.6950000000000003,0.20017119692634183,0.20496743094265302,0.216001,2.3960660124723554,7.328578605496348,5.108110174187611,-2.2204684313087375
Chloride_Ion_Content_kgm3,10.0,24,6.38,6.38,0.3891749205539696,0.38448449874834584,0.4750009999999999,-1.2052220114665215,18.068610265247923,19.05606540863158,0.9874551433836558
Chloride_Ion_Content_kgm3,10.0,25,1.573,1.573,0.07067466925325813,0.0915775595295874,0.094001,29.576212378759227,24.81498148609256,2.578100733409854,-22.236880752682705
Chloride_Ion_Content_kgm3,10.0,26,6.38,6.38,0.321926346274652,0.345590905019692,0.235001,7.350923283815522,36.98935165154702,47.05933379844851,10.069982146901495
Chloride_Ion_Content_kgm3,10.0,27,0.8580000000000001,0.8580000000000001,0.0878354815924024,0.09030880412176813,0.111001,2.8158581071406905,20.869648388390736,18.641449967326302,-2.228198421064434
Chloride_Ion_Content_kgm3,10.0,28,0.6930000000000001,0.6930000000000001,0.08854839416904203,0.09719466466408522,0.065001,9.764457702685322,36.22620293386568,49.52795289931726,13.301749965451585
Chloride_Ion_Content_kgm3,10.0,29,6.38,6.38,0.303142062555608,0.328888206764063,0.242001,8.493095280610278,25.264797482493044,35.90365608574469,10.638858603251649
Chloride_Ion_Content_kgm3,10.0,30,2.6950000000000003,2.6950000000000003,0.20017119692634183,0.20496743094265302,0.247001,2.3960660124723554,18.95935768424345,17.01757039742632,-1.9417872868171315
Chloride_Ion_Content_kgm3,10.0,31,0.6930000000000001,0.6930000000000001,0.08854839416904203,0.09719466466408522,0.075001,9.764457702685322,18.062951386037565,29.59115833666914,11.528206950631574
Chloride_Ion_Content_kgm3,10.0,32,2.6950000000000003,2.6950000000000003,0.217276126113634,0.22178625503439356,0.243001,2.0757590819714755,10.586324289351069,8.73031179526275,-1.8560124940883185
Chloride_Ion_Content_kgm3,10.0,33,6.38,6.38,0.2790020036464555,0.29387844458982715,0.313001,5.332019393746975,10.862264450766764,6.1094231041347555,-4.7528413466320085
Chloride_Ion_Content_kgm3,10.0,34,6.38,6.38,0.37232587549993273,0.3804692712076057,0.3460009999999999,2.187168887131092,7.608323530837439,9.961899303067282,2.353575772229843
Time_Years,-10.0,0,0.27,0.27,0.5435466844844884,0.5423492878516648,0.4820009999999999,-0.22029324564075406,12.768787717139283,12.520365694607463,-0.24842202253181966
Time_Years,-10.0,1,0.27,0.27,0.2431976931074724,0.23996196335177714,0.228001,-1.3304936055727155,6.665187041930694,5.24601354896563,-1.4191734929650641
Time_Years,-10.0,2,0.315,0.315,0.34481258947472704,0.3274638066644145,0.225001,-5.031365831723532,53.24935865828464,45.53882278941626,-7.710535868868384
Time_Years,-10.0,3,14.4,14.4,0.11182121349170218,0.12080092210704846,0.124001,8.030415996167513,9.822329262100965,2.580687166193451,-7.241642095907514
Time_Years,-10.0,4,14.4,14.4,0.11182121349170218,0.12080092210704846,0.043001,8.030415996167513,160.04328618334966,180.92584383397704,20.882557650627376
Time_Years,-10.0,5,14.4,14.4,0.11182121349170218,0.12080092210704846,0.047001,8.030415996167513,137.91241354801426,157.0177700624422,19.10535651442794
Time_Years,-10.0,6,0.81,0.81,0.15796835139928075,0.22091285422907414,0.129001,39.846274441831,22.45513709140297,71.24894708496379,48.793809993560814
Time_Years,-10.0,7,0.9,0.9,0.08911383572510151,0.17957707176408427,0.064001,101.51424333034423,39.238192723709794,180.5847904940302,141.3465977703204
Time_Years,-10.0,8,14.4,14.4,0.11182121349170218,0.12080092210704846,0.230001,8.030415996167513,51.382292471901344,47.47808830959498,-3.904204162306364
Time_Years,-10.0,9,0.315,0.315,0.380202359391613,0.34356689913701466,0.4750009999999999,-9.635779302690594,19.95756653320454,27.670278770567908,7.712712237363366
Time_Years,-10.0,10,0.315,0.315,0.321926346274652,0.2823625798965214,0.4300009999999999,-12.289695092049623,25.133581951053124,34.3344364556079,9.200854504554776
Time_Years,-10.0,11,0.315,0.315,0.31947808965114904,0.2772254866591167,0.3480009999999999,-13.225508841050612,8.196215053649517,20.33773274814819,12.141517694498674
Time_Years,-10.0,12,0.9,0.9,0.26356669606396976,0.25421301972753685,0.254001,-3.5488840115682527,3.7660072456288702,0.08347200504599267,-3.6825352405828777
Time_Years,-10.0,13,0.315,0.315,0.3134904289744377,0.29055433724711915,0.3080009999999999,-7.31636107754625,1.782276347946199,5.664482502615499,3.8822061546693
Time_Years,-10.0,14,0.9,0.9,0.055136223558347255,0.0723324428098606,0.052001,31.188605496921014,6.029160128357641,39.09817659248978,33.06901646413214
Time_Years,-10.0,15,0.81,0.81,0.13555278738176288,0.1892960115631098,0.137001,39.64745042828789,1.0570817864374218,38.17126266458623,37.11418087814881
Time_Years,-10.0,16,0.315,0.315,0.380202359391613,0.34356689913701466,0.3600009999999999,-9.635779302690594,5.611473132467163,4.565015336897744,-1.0464577955694185
Time_Years,-10.0,17,0.315,0.315,0.321926346274652,0.2823625798965214,0.3500009999999999,-12.289695092049623,8.021306717794493,19.32520767182908,11.303900954034587
Time_Years,-10.0,18,0.9,0.9,0.09083998274249505,0.10310455374770969,0.085001,13.501291650375066,6.869310646339525,21.298047961447153,14.428737315107629
Time_Years,-10.0,19,0.27,0.27,0.2710360597582249,0.26858441682563905,0.200001,-0.9045449283659295,35.51735229235099,34.291536955134745,-1.2258153372162468
Time_Years,-10.0,20,14.4,14.4,0.11182121349170218,0.12080092210704846,0.191001,8.030415996167513,41.4551685636713,36.75377505507905,-4.701393508592247
Time_Years,-10.0,21,0.27,0.27,0.3052649179485576,0.3030152445127917,0.256001,-0.7369577385059963,19.243642778175715,18.364867525045504,-0.8787752531302111
Time_Years,-10.0,22,14.4,14.4,0.11182121349170218,0.12080092210704846,0.139001,8.030415996167513,19.553662569548298,13.09348702020241,-6.4601755493458874
Time_Years,-10.0,23,0.9,0.9,0.20017119692634183,0.2297167022642906,0.216001,14.76011823460336,7.328578605496348,6.349832762019904,-0.9787458434764442
Time_Years,-10.0,24,0.315,0.315,0.3891749205539696,0.3621640400963621,0.4750009999999999,-6.940550130814952,18.068610265247923,23.755099442661766,5.6864891774138435
Time_Years,-10.0,25,0.9,0.9,0.07067466925325813,0.07274773879662495,0.094001,2.933256802289529,24.81498148609256,22.60961181623073,-2.205369669861831
Time_Years,-10.0,26,0.315,0.315,0.321926346274652,0.2823625798965214,0.235001,-12.289695092049623,36.98935165154702,20.153778024996246,-16.835573626550772
Time_Years,-10.0,27,0.9,0.9,0.0878354815924024,0.09848903293918738,0.111001,12.128983815700394,20.869648388390736,11.271940848111834,-9.597707540278902
Time_Years,-10.0,28,0.81,0.81,0.08854839416904203,0.14696735914951425,0.065001,65.97405354291162,36.22620293386568,126.10015099692966,89.87394806306398
Time_Years,-10.0,29,0.315,0.315,0.303142062555608,0.2632078678004876,0.242001,-13.173425824994151,25.264797482493044,8.763132301307685,-16.50166518118536
Time_Years,-10.0,30,0.9,0.9,0.20017119692634183,0.2297167022642906,0.247001,14.76011823460336,18.95935768424345,6.997663060355783,-11.961694623887666
Time_Years,-10.0,31,0.81,0.81,0.08854839416904203,0.14696735914951425,0.075001,65.97405354291162,18.062951386037565,95.9538661478037,77.89091476176613
Time_Years,-10.0,32,0.81,0.81,0.217276126113634,0.22975405662456894,0.243001,5.742890732693317,10.586324289351069,5.451394593203756,-5.134929696147313
Time_Years,-10.0,33,0.315,0.315,0.2790020036464555,0.2450999587709701,0.313001,-12.151183300620751,10.862264450766764,21.69355408737668,10.831289636609915
Time_Years,-10.0,34,0.315,0.315,0.37232587549993273,0.344716737830782,0.3460009999999999,-7.415315315401905,7.608323530837439,0.37117296459198046,-7.237150566245459
Time_Years,-5.0,0,0.285,0.285,0.5435466844844884,0.5425726858464123,0.4820009999999999,-0.17919318908179618,12.768787717139283,12.566713730140059,-0.20207398699922408
Time_Years,-5.0,1,0.285,0.285,0.2431976931074724,0.240267242882951,0.228001,-1.2049662918580384,6.665187041930694,5.379907492928101,-1.2852795490025928
Time_Years,-5.0,2,0.33249999999999996,0.33249999999999996,0.34481258947472704,0.32577953063567294,0.225001,-5.519827123495768,53.24935865828464,44.790258992481334,-8.459099665803308
Time_Years,-5.0,3,15.2,15.2,0.11182121349170218,0.11846676829894533,0.124001,5.943017965670965,9.822329262100965,4.463054089124017,-5.359275172976948
Time_Years,-5.0,4,15.2,15.2,0.11182121349170218,0.11846676829894533,0.043001,5.943017965670965,160.04328618334966,175.4977053997473,15.454419216397639
Time_Years,-5.0,5,15.2,15.2,0.11182121349170218,0.11846676829894533,0.047001,5.943017965670965,137.91241354801426,152.05159102773413,14.139177479719876
Time_Years,-5.0,6,0.855,0.855,0.15796835139928075,0.16581943613929834,0.129001,4.970036510777518,22.45513709140297,28.541202114168364,6.086065022765393
Time_Years,-5.0,7,0.95,0.95,0.08911383572510151,0.08639931331912018,0.064001,-3.046129014528217,39.238192723709794,34.996817735848154,-4.24137498786164
Time_Years,-5.0,8,15.2,15.2,0.11182121349170218,0.11846676829894533,0.230001,5.943017965670965,51.382292471901344,48.49293337900909,-2.8893590928922563
Time_Years,-5.0,9,0.33249999999999996,0.33249999999999996,0.380202359391613,0.34220683308489347,0.4750009999999999,-9.993500926064398,19.95756653320454,27.956607862953227,7.999041329748685
Time_Years,-5.0,10,0.33249999999999996,0.33249999999999996,0.321926346274652,0.2812775255424559,0.4300009999999999,-12.626745590283717,25.133581951053124,34.58677409065189,9.45319213959877
Time_Years,-5.0,11,0.33249999999999996,0.33249999999999996,0.31947808965114904,0.2767457179339768,0.3480009999999999,-13.375681494725805,8.196215053649517,20.475596928176394,12.279381874526877
Time_Years,-5.0,12,0.95,0.95,0.26356669606396976,0.2606913293534896,0.254001,-1.0909446274586567,3.7660072456288702,2.6339775644543217,-1.1320296811745485
Time_Years,-5.0,13,0.33249999999999996,0.33249999999999996,0.3134904289744377,0.2895652728039848,0.3080009999999999,-7.631861760093401,1.782276347946199,5.985606279205299,4.2033299312591
Time_Years,-5.0,14,0.95,0.95,0.055136223558347255,0.04737793233348193,0.052001,-14.07113277654065,6.029160128357641,8.890343775154461,2.86118364679682
Time_Years,-5.0,15,0.855,0.855,0.13555278738176288,0.13366267983143892,0.137001,-1.3943701098530474,1.0570817864374218,2.4367122638236856,1.3796304773862638
Time_Years,-5.0,16,0.33249999999999996,0.33249999999999996,0.380202359391613,0.34220683308489347,0.3600009999999999,-9.993500926064398,5.611473132467163,4.942810413056197,-0.6686627194109658
Time_Years,-5.0,17,0.33249999999999996,0.33249999999999996,0.321926346274652,0.2812775255424559,0.3500009999999999,-12.626745590283717,8.021306717794493,19.635222315805965,11.613915598011472
Time_Years,-5.0,18,0.95,0.95,0.09083998274249505,0.09315740847830839,0.085001,2.5511076354809172,6.869310646339525,9.595661790224112,2.726351143884587
Time_Years,-5.0,19,0.285,0.285,0.2710360597582249,0.2688115716514306,0.200001,-0.8207351113274938,35.51735229235099,34.40511380014629,-1.1122384922047033
Time_Years,-5.0,20,15.2,15.2,0.11182121349170218,0.11846676829894533,0.191001,5.943017965670965,41.4551685636713,37.975838713438506,-3.4793298502327943
Time_Years,-5.0,21,0.285,0.285,0.3052649179485576,0.3033941847873046,0.256001,-0.6128228470617183,19.243642778175715,18.512890491562395,-0.7307522866133205
Time_Years,-5.0,22,15.2,15.2,0.11182121349170218,0.11846676829894533,0.139001,5.943017965670965,19.553662569548298,14.772722283332268,-4.78094028621603
Time_Years,-5.0,23,0.95,0.95,0.20017119692634183,0.20456371147007602,0.216001,2.194378917237789,7.328578605496348,5.2950164721107695,-2.033562133385579
Time_Years,-5.0,24,0.33249999999999996,0.33249999999999996,0.3891749205539696,0.362729998756029,0.4750009999999999,-6.795124865779553,18.068610265247923,23.635950501992816,5.567340236744894
Time_Years,-5.0,25,0.95,0.95,0.07067466925325813,0.06983580256067755,0.094001,-1.1869410942335774,24.81498148609256,25.707383367541254,0.8924018814486949
Time_Years,-5.0,26,0.33249999999999996,0.33249999999999996,0.321926346274652,0.2812775255424559,0.235001,-12.626745590283717,36.98935165154702,19.69205473272705,-17.297296918819967
Time_Years,-5.0,27,0.95,0.95,0.0878354815924024,0.08867892001717731,0.111001,0.9602479652685908,20.869648388390736,20.10980079713038,-0.7598475912603568
Time_Years,-5.0,28,0.855,0.855,0.08854839416904203,0.08840830976759297,0.065001,-0.15820095074975724,36.22620293386568,36.01069178565401,-0.21551114821166806
Time_Years,-5.0,29,0.33249999999999996,0.33249999999999996,0.303142062555608,0.2622529390635426,0.242001,-13.488436130358771,25.264797482493044,8.368535280243712,-16.896262202249332
Time_Years,-5.0,30,0.95,0.95,0.20017119692634183,0.20456371147007602,0.247001,2.194378917237789,18.95935768424345,17.181018914872404,-1.7783387693710466
Time_Years,-5.0,31,0.855,0.855,0.08854839416904203,0.08840830976759297,0.075001,-0.15820095074975724,18.062951386037565,17.87617467446163,-0.18677671157593423
Time_Years,-5.0,32,0.855,0.855,0.217276126113634,0.23103558844231248,0.243001,6.332707865696374,10.586324289351069,4.924017414614556,-5.662306874736513
Time_Years,-5.0,33,0.33249999999999996,0.33249999999999996,0.2790020036464555,0.24470781292454072,0.313001,-12.291736358055527,10.862264450766764,21.818839900019253,10.956575449252488
Time_Years,-5.0,34,0.33249999999999996,0.33249999999999996,0.37232587549993273,0.34511421006450005,0.3460009999999999,-7.308561458129869,7.608323530837439,0.2562969284770401,-7.352026602360399
Time_Years,5.0,0,0.315,0.315,0.5435466844844884,0.5285612672354111,0.4820009999999999,-2.7569696728607247,12.768787717139283,9.659786439325062,-3.1090012778142206
Time_Years,5.0,1,0.315,0.315,0.2431976931074724,0.24856409557044057,0.228001,2.206600890986523,6.665187041930694,9.018862009570379,2.3536749676396846
Time_Years,5.0,2,0.3675,0.3675,0.34481258947472704,0.33504643043779164,0.225001,-2.832309299324816,53.24935865828464,48.908862821850406,-4.340495836434236
Time_Years,5.0,3,16.8,16.8,0.11182121349170218,0.10239591205245777,0.124001,-8.428902839570625,9.822329262100965,17.423317511586387,7.600988249485422
Time_Years,5.0,4,16.8,16.8,0.11182121349170218,0.10239591205245777,0.043001,-8.428902839570625,160.04328618334966,138.12449025012853,-21.918795933221134
Time_Years,5.0,5,16.8,16.8,0.11182121349170218,0.10239591205245777,0.047001,-8.428902839570625,137.91241354801426,117.85900736677468,-20.05340618123958
Time_Years,5.0,6,0.9450000000000001,0.9450000000000001,0.15796835139928075,0.16353693091290067,0.129001,3.525123522714227,22.45513709140297,26.771831933783975,4.316694842381004
Time_Years,5.0,7,1.05,1.05,0.08911383572510151,0.08950249275145616,0.064001,0.4361354476465191,39.238192723709794,39.84545983884027,0.607267115130476
Time_Years,5.0,8,16.8,16.8,0.11182121349170218,0.10239591205245777,0.230001,-8.428902839570625,51.382292471901344,55.4802318022714,4.097939330370053
Time_Years,5.0,9,0.3675,0.3675,0.380202359391613,0.38205081557246817,0.4750009999999999,0.48617693583306526,19.95756653320454,19.568418682809455,-0.38914785039508715
Time_Years,5.0,10,0.3675,0.3675,0.321926346274652,0.3134233800994594,0.4300009999999999,-2.6412768863404126,25.133581951053124,27.11101134661094,1.9774293955578166
Time_Years,5.0,11,0.3675,0.3675,0.31947808965114904,0.32259831720195853,0.3480009999999999,0.976664019187227,8.196215053649517,7.2996005178264936,-0.8966145358230238
Time_Years,5.0,12,1.05,1.05,0.26356669606396976,0.26075602731942593,0.254001,-1.0663975329651132,3.7660072456288702,2.6594491043050836,-1.1065581413237866
Time_Years,5.0,13,0.3675,0.3675,0.3134904289744377,0.28614227212117344,0.3080009999999999,-8.723761341847615,1.782276347946199,7.09696652894844,5.314690181002241
Time_Years,5.0,14,1.05,1.05,0.055136223558347255,0.054119822428916345,0.052001,-1.8434362454209727,6.029160128357641,4.074580159836054,-1.9545799685215872
Time_Years,5.0,15,0.9450000000000001,0.9450000000000001,0.13555278738176288,0.11955992408781385,0.137001,-11.798254836993998,1.0570817864374218,12.730619420432083,11.67353763399466
Time_Years,5.0,16,0.3675,0.3675,0.380202359391613,0.38205081557246817,0.3600009999999999,0.48617693583306526,5.611473132467163,6.124931756430753,0.5134586239635901
Time_Years,5.0,17,0.3675,0.3675,0.321926346274652,0.3134233800994594,0.3500009999999999,-2.6412768863404126,8.021306717794493,10.45071868381533,2.4294119660208366
Time_Years,5.0,18,1.05,1.05,0.09083998274249505,0.09131232488962976,0.085001,0.519971639001364,6.869310646339525,7.4250007524967545,0.5556901061572299
Time_Years,5.0,19,0.315,0.315,0.2710360597582249,0.2699273682572176,0.200001,-0.40905682513106895,35.51735229235099,34.96300931356222,-0.5543429787887746
Time_Years,5.0,20,16.8,16.8,0.11182121349170218,0.10239591205245777,0.191001,-8.428902839570625,41.4551685636713,46.389855523029844,4.934686959358544
Time_Years,5.0,21,0.315,0.315,0.3052649179485576,0.30832114161089014,0.256001,1.0011709445261485,19.243642778175715,20.437475482865363,1.1938327046896475
Time_Years,5.0,22,16.8,16.8,0.11182121349170218,0.10239591205245777,0.139001,-8.428902839570625,19.553662569548298,26.334406189554205,6.780743620005907
Time_Years,5.0,23,1.05,1.05,0.20017119692634183,0.1981103216024643,0.216001,-1.0295563775021428,7.328578605496348,8.282683134585346,0.9541045290889976
Time_Years,5.0,24,0.3675,0.3675,0.3891749205539696,0.40242677007820415,0.4750009999999999,3.4051139537386503,18.068610265247923,15.278753080897884,-2.789857184350039
Time_Years,5.0,25,1.05,1.05,0.07067466925325813,0.07020798212545364,0.094001,-0.660331534247657,24.81498148609256,25.311451872369833,0.4964703862772737
Time_Years,5.0,26,0.3675,0.3675,0.321926346274652,0.3134233800994594,0.235001,-2.6412768863404126,36.98935165154702,33.37108356962712,-3.6182680819199007
Time_Years,5.0,27,1.05,1.05,0.0878354815924024,0.08773230849192351,0.111001,-0.11746175760458454,20.869648388390736,20.962596290192423,0.09294790180168633
Time_Years,5.0,28,0.9450000000000001,0.9450000000000001,0.08854839416904203,0.08054794225353756,0.065001,-9.035118017195572,36.22620293386568,23.918004728446576,-12.308198205419103
Time_Years,5.0,29,0.3675,0.3675,0.303142062555608,0.30034404167534234,0.242001,-0.9230064797597611,25.264797482493044,24.108595284871694,-1.1562021976213508
Time_Years,5.0,30,1.05,1.05,0.20017119692634183,0.1981103216024643,0.247001,-1.0295563775021428,18.95935768424345,19.793716785574023,0.8343591013305733
Time_Years,5.0,31,0.9450000000000001,0.9450000000000001,0.08854839416904203,0.08054794225353756,0.075001,-9.035118017195572,18.062951386037565,7.395824393724837,-10.667126992312728
Time_Years,5.0,32,0.9450000000000001,0.9450000000000001,0.217276126113634,0.1865889479552634,0.243001,-14.1235849088737,10.586324289351069,23.214740698489553,12.628416409138485
Time_Years,5.0,33,0.3675,0.3675,0.2790020036464555,0.28601054061753745,0.313001,2.5120023797259154,10.862264450766764,8.623122412536231,-2.2391420382305327
Time_Years,5.0,34,0.3675,0.3675,0.37232587549993273,0.3659740283394035,0.3460009999999999,-1.7059913313842112,7.608323530837439,5.772534859553477,-1.8357886712839626
Time_Years,10.0,0,0.33,0.33,0.5435466844844884,0.5287935987924486,0.4820009999999999,-2.7142260477647775,12.768787717139283,9.70798790717212,-3.060799809967163
Time_Years,10.0,1,0.33,0.33,0.2431976931074724,0.24887149295278133,0.228001,2.332999039921642,6.665187041930694,9.153684831549562,2.488497789618868
Time_Years,10.0,2,0.385,0.385,0.34481258947472704,0.30681629641286906,0.225001,-11.019404227595034,53.24935865828464,36.36219235153135,-16.887166306753294
Time_Years,10.0,3,17.6,17.6,0.11182121349170218,0.09988909160952135,0.124001,-10.670713999241539,9.822329262100965,19.444930597719896,9.622601335618931
Time_Years,10.0,4,17.6,17.6,0.11182121349170218,0.09988909160952135,0.043001,-10.670713999241539,160.04328618334966,132.29481084049524,-27.74847534285442
Time_Years,10.0,5,17.6,17.6,0.11182121349170218,0.09988909160952135,0.047001,-10.670713999241539,137.91241354801426,112.52546032961288,-25.386953218401374
Time_Years,10.0,6,0.9900000000000001,0.9900000000000001,0.15796835139928075,0.16489911112646227,0.129001,4.387435626053558,22.45513709140297,27.82777740208391,5.372640310680939
Time_Years,10.0,7,1.1,1.1,0.08911383572510151,0.0889292765179867,0.064001,-0.20710499734759563,39.238192723709794,38.94982346836252,-0.288369255347277
Time_Years,10.0,8,17.6,17.6,0.11182121349170218,0.09988909160952135,0.230001,-10.670713999241539,51.382292471901344,56.57014899521248,5.187856523311133
Time_Years,10.0,9,0.385,0.385,0.380202359391613,0.3553324029351819,0.4750009999999999,-6.541242010235589,19.95756653320454,25.193335817149435,5.235769283944894
Time_Years,10.0,10,0.385,0.385,0.321926346274652,0.30343323540303196,0.4300009999999999,-5.744516124766814,25.133581951053124,29.43429540791021,4.3007134568570855
Time_Years,10.0,11,0.385,0.385,0.31947808965114904,0.31029913309332036,0.3480009999999999,-2.8731098798830175,8.196215053649517,10.833838669049673,2.6376236154001553
Time_Years,10.0,12,1.1,1.1,0.26356669606396976,0.26037634373520496,0.254001,-1.210453511922643,3.7660072456288702,2.5099679667422516,-1.2560392788866186
Time_Years,10.0,13,0.385,0.385,0.3134904289744377,0.2811125906612648,0.3080009999999999,-10.32817442596086,1.782276347946199,8.72997468798319,6.947698340036991
Time_Years,10.0,14,1.1,1.1,0.055136223558347255,0.053108824899819315,0.052001,-3.677072036648411,6.029160128357641,2.130391530584636,-3.898768597773005
Time_Years,10.0,15,0.9900000000000001,0.9900000000000001,0.13555278738176288,0.11451020517540059,0.137001,-15.523533387107125,1.0570817864374218,16.416518729497902,15.35943694306048
Time_Years,10.0,16,0.385,0.385,0.380202359391613,0.3553324029351819,0.3600009999999999,-6.541242010235589,5.611473132467163,1.2968289157024515,-4.314644216764711
Time_Years,10.0,17,0.385,0.385,0.321926346274652,0.30343323540303196,0.3500009999999999,-5.744516124766814,8.021306717794493,13.305037584740601,5.283730866946108
Time_Years,10.0,18,1.1,1.1,0.09083998274249505,0.09078368950572839,0.085001,-0.061969669155745796,6.869310646339525,6.803084088102961,-0.06622655823656398
Time_Years,10.0,19,0.33,0.33,0.2710360597582249,0.2701547635541157,0.200001,-0.3251582851725918,35.51735229235099,35.07670639352588,-0.4406458988251103
Time_Years,10.0,20,17.6,17.6,0.11182121349170218,0.09988909160952135,0.191001,-10.670713999241539,41.4551685636713,47.702320087579984,6.247151523908684
Time_Years,10.0,21,0.33,0.33,0.3052649179485576,0.308719899039947,0.256001,1.1317976250293011,19.243642778175715,20.59323949513753,1.3495967169618162
Time_Years,10.0,22,17.6,17.6,0.11182121349170218,0.09988909160952135,0.139001,-10.670713999241539,19.553662569548298,28.137861159616595,8.584198590068297
